Date,Taluk,Population,Density,Disease,Cases,Recoveries,Deaths,R0,Temperature,Humidity,Rainfall,Hospital Capacity,ICU Beds,Ventilators,Daily Tests,Vaccination Rate,Avg Income,Below Poverty Line,Air Quality Index,Waterborne Cases,Income,Poverty Rate,Latitude,Longitude,Mobility Index
2025-03-17,Virudhunagar,236184,809.07,Malaria,57,53,0,0.93,28.53,76.61,101.11,754,83,40,1052,0.47,418037,4677,123,35,418037,1.98,13.22165,76.35878,0.76
2025-03-17,Virudhunagar,274742,2432.68,Hepatitis A,145,136,2,1.96,32.56,69.61,81.83,396,63,27,599,0.47,274163,37091,58,48,274163,13.5,9.89832,79.81817,0.75
2025-03-17,Virudhunagar,861227,2180.89,H1N1,332,324,3,2.24,29.69,43.76,110.59,648,72,8,173,0.53,81712,48002,126,3,81712,5.57,11.55288,78.63188,0.77
2025-03-17,Virudhunagar,332113,2485.68,Tuberculosis,96,86,1,1.09,38.32,75.25,11.47,563,61,5,1848,0.46,453084,31512,116,7,453084,9.49,12.38266,80.01957,0.26
2025-03-18,Virudhunagar,520988,1539.63,COVID-19,214,202,3,1.12,38.34,82.47,142.25,382,71,46,260,0.63,288262,24420,79,16,288262,4.69,12.19355,76.48566,0.34
2025-03-18,Virudhunagar,867768,932.62,Dengue,412,407,5,2.19,31.34,67.38,180.93,569,90,47,263,0.92,321239,37169,80,36,321239,4.28,12.63211,79.57691,0.35
2025-03-18,Virudhunagar,924018,2478.58,Cholera,372,363,6,2.48,32.42,71.81,129.46,785,97,32,487,0.79,226702,32182,176,20,226702,3.48,11.80256,77.83509,0.42
2025-03-18,Virudhunagar,139416,1120.24,Typhoid,268,259,4,2.1,35.54,77.15,7.04,881,25,38,778,0.82,392565,26864,138,43,392565,19.27,10.88849,76.16809,0.4
2025-03-18,Virudhunagar,863947,1322.39,Influenza,203,198,1,2.12,36.69,59.5,120.99,394,90,37,732,0.45,238379,7793,161,41,238379,0.9,8.06327,77.53621,0.82
2025-03-18,Virudhunagar,904311,2623.52,Malaria,85,83,1,1.32,31.95,77.21,6.29,639,71,36,1900,0.9,459284,28712,111,29,459284,3.18,12.96371,76.50673,0.33
2025-03-18,Virudhunagar,911538,756.89,Hepatitis A,184,176,2,2.23,32.44,86.85,28.17,966,20,38,157,0.43,223886,25619,52,21,223886,2.81,10.35555,77.93497,0.88
2025-03-18,Virudhunagar,70823,1964.0,H1N1,120,109,2,1.58,29.09,55.3,57.08,54,91,6,235,0.71,279632,40689,139,35,279632,57.45,11.59127,77.79705,0.32
2025-03-18,Virudhunagar,802839,1585.98,Tuberculosis,213,202,4,2.06,28.96,75.29,60.3,550,79,11,997,0.62,300531,26551,147,40,300531,3.31,9.27324,80.30029,0.26
2025-03-19,Virudhunagar,310704,2187.56,COVID-19,331,323,3,1.12,30.67,64.36,10.66,155,53,23,123,0.52,447550,27266,146,22,447550,8.78,13.15743,77.31019,0.69
2025-03-19,Virudhunagar,832711,1561.12,Dengue,398,387,2,2.44,31.98,78.16,155.96,98,52,28,557,0.81,194141,25304,105,26,194141,3.04,9.46658,79.89987,0.52
2025-03-19,Virudhunagar,452952,1277.03,Cholera,302,290,5,1.88,34.23,51.97,110.23,99,14,13,1655,0.92,216081,43220,142,10,216081,9.54,8.20592,76.48702,0.95
2025-03-19,Virudhunagar,271365,2661.19,Typhoid,200,191,3,1.95,32.82,52.39,101.71,794,21,47,958,0.39,450539,23636,181,41,450539,8.71,11.08949,79.68222,0.59
2025-03-19,Virudhunagar,519900,2184.04,Influenza,166,163,1,1.92,35.11,48.22,5.55,825,40,6,1675,0.83,110232,47666,73,22,110232,9.17,9.72295,76.94521,0.41
2025-03-19,Virudhunagar,317233,1333.51,Malaria,82,79,0,0.95,37.85,87.26,0.88,949,83,46,779,0.44,121882,28230,192,4,121882,8.9,12.59948,78.95479,0.57
2025-03-19,Virudhunagar,324647,2139.48,Hepatitis A,155,150,2,2.36,36.31,88.97,136.51,416,38,36,1329,0.85,152859,14878,168,13,152859,4.58,10.61573,79.38744,0.83
2025-03-19,Virudhunagar,297926,2818.16,H1N1,298,296,2,1.84,26.43,45.89,36.15,561,90,48,436,0.55,190740,1697,66,22,190740,0.57,8.23594,76.08884,0.23
2025-03-19,Virudhunagar,185628,1982.59,Tuberculosis,248,244,4,2.39,35.67,41.95,159.7,931,64,34,699,0.89,261547,41138,68,32,261547,22.16,9.74935,77.84029,0.78
2025-03-20,Virudhunagar,896521,1197.03,COVID-19,271,259,4,1.56,34.32,68.97,179.99,482,13,11,1681,0.76,424343,48510,56,4,424343,5.41,13.31378,76.05733,0.61
2025-03-20,Virudhunagar,178916,1957.78,Dengue,294,284,3,2.46,32.56,43.98,9.57,868,51,27,187,0.84,485318,41002,170,3,485318,22.92,13.34665,77.55704,0.59
2025-03-20,Virudhunagar,726134,1003.41,Cholera,292,282,3,2.04,38.7,54.96,183.74,318,13,9,1365,0.8,371319,13054,110,6,371319,1.8,10.90765,80.34349,0.93
2025-03-20,Virudhunagar,462850,815.55,Typhoid,219,215,4,1.8,39.86,80.38,82.47,124,84,18,1653,0.35,179091,34206,162,33,179091,7.39,9.97008,76.13705,0.25
2025-03-20,Virudhunagar,572472,878.97,Influenza,205,197,3,1.59,33.71,71.27,40.12,995,44,12,1135,0.35,196549,41518,143,42,196549,7.25,10.84667,76.15121,0.9
2025-03-20,Virudhunagar,186676,2866.48,Malaria,134,130,1,1.95,31.22,81.36,108.14,822,14,32,746,0.84,452047,13878,73,31,452047,7.43,13.28676,76.34968,0.67
2025-03-20,Virudhunagar,108543,1292.44,Hepatitis A,33,33,0,1.01,29.92,45.65,129.85,804,36,28,807,0.89,356460,33517,51,28,356460,30.88,8.24928,77.80618,0.41
2025-03-20,Virudhunagar,627645,1632.23,H1N1,344,339,5,2.21,33.63,50.87,48.28,691,28,49,1216,0.59,226834,31537,117,27,226834,5.02,10.32578,76.98144,0.44
2025-03-20,Virudhunagar,663195,2898.87,Tuberculosis,237,226,2,2.05,38.18,82.88,181.5,70,26,25,361,0.51,186994,2277,92,20,186994,0.34,13.04701,76.4649,0.65
2025-03-21,Virudhunagar,428803,1603.92,COVID-19,399,388,3,2.31,25.82,81.33,158.89,254,97,47,1793,0.55,213423,48666,159,43,213423,11.35,8.99104,76.93862,0.96
2025-03-21,Virudhunagar,932870,1955.38,Dengue,283,282,1,1.38,38.47,81.42,109.89,184,70,19,1838,0.71,457501,49914,65,42,457501,5.35,11.52878,79.30107,0.92
2025-03-21,Virudhunagar,889303,959.91,Cholera,442,435,6,2.34,34.49,69.42,148.34,321,84,15,433,0.3,458175,24229,158,30,458175,2.72,9.25632,77.09756,0.75
2025-03-21,Virudhunagar,123172,1069.68,Typhoid,175,171,1,0.82,30.64,65.28,108.44,497,14,30,119,0.52,189309,36687,97,25,189309,29.79,10.38017,79.83287,0.43
2025-03-21,Virudhunagar,905323,2636.21,Influenza,101,100,1,0.89,31.34,41.89,81.71,580,8,43,941,0.89,329462,24249,185,27,329462,2.68,11.65917,80.48082,0.63
2025-03-21,Virudhunagar,988816,1190.79,Malaria,102,94,2,1.04,32.27,55.58,135.63,86,16,14,1907,0.32,286229,16748,50,2,286229,1.69,9.31375,77.23333,0.29
2025-03-21,Virudhunagar,709340,1495.6,Hepatitis A,107,103,1,1.79,26.32,49.41,141.66,548,35,40,134,0.83,402933,15772,76,20,402933,2.22,12.74456,79.05403,0.36
2025-03-21,Virudhunagar,79417,2696.47,H1N1,255,249,4,1.26,35.33,80.79,119.68,570,97,23,571,0.32,225492,36591,152,4,225492,46.07,11.51682,78.8867,0.28
2025-03-21,Virudhunagar,826444,976.37,Tuberculosis,213,204,3,2.33,33.21,77.21,54.28,971,67,47,1822,0.52,404675,32151,81,48,404675,3.89,8.36841,78.90422,0.94
2025-03-22,Virudhunagar,533767,2021.65,COVID-19,168,160,0,1.55,33.17,77.43,55.84,592,57,37,847,0.6,181792,8175,166,25,181792,1.53,11.25436,76.29357,0.96
2025-03-22,Virudhunagar,962503,1320.32,Dengue,447,445,2,2.47,30.49,80.11,146.23,427,74,32,869,0.94,417679,24986,54,29,417679,2.6,8.99637,78.27126,0.92
2025-03-22,Virudhunagar,798670,1151.11,Cholera,269,260,2,1.57,38.77,75.74,111.14,427,34,36,1653,0.37,228656,15890,145,44,228656,1.99,9.30621,77.5753,0.53
2025-03-22,Virudhunagar,330466,1086.66,Typhoid,171,169,2,2.18,29.38,54.07,6.53,348,20,33,986,0.62,144712,46095,80,21,144712,13.95,12.64201,77.12825,0.3
2025-03-22,Virudhunagar,968929,628.16,Influenza,133,132,1,2.14,27.73,64.11,98.33,128,52,45,698,0.91,97896,22385,163,48,97896,2.31,13.15329,76.83489,0.37
2025-03-22,Virudhunagar,482842,861.98,Malaria,91,91,0,1.53,31.88,50.95,64.36,183,84,33,479,0.79,297511,12287,89,22,297511,2.54,11.38156,80.03845,0.42
2025-03-22,Virudhunagar,733184,2488.82,Hepatitis A,78,76,1,1.45,38.59,78.35,102.83,84,49,6,1238,0.45,120545,7187,192,24,120545,0.98,10.28241,77.3934,0.85
2025-03-22,Virudhunagar,122817,2867.22,H1N1,86,76,1,0.92,29.22,52.15,122.15,927,47,18,506,0.6,410509,19412,126,6,410509,15.81,9.55294,77.11153,0.49
2025-03-22,Virudhunagar,376908,1759.65,Tuberculosis,168,164,1,1.72,35.12,60.56,178.06,803,84,32,1822,0.79,203152,30851,71,5,203152,8.19,11.41329,79.03784,0.33
2025-03-23,Virudhunagar,480965,1839.31,COVID-19,384,374,1,2.46,38.63,45.23,154.62,689,30,9,344,0.32,477850,29177,149,17,477850,6.07,10.52418,78.21943,0.36
2025-03-23,Virudhunagar,940153,2572.87,Dengue,363,355,2,1.09,39.72,72.75,103.49,148,20,10,216,0.32,271272,3453,153,7,271272,0.37,12.21586,77.11208,0.48
2025-03-23,Virudhunagar,131510,2307.54,Cholera,217,214,2,1.87,25.9,71.53,83.44,918,22,16,1393,0.86,489629,29771,72,45,489629,22.64,9.02939,77.28564,0.22
2025-03-23,Virudhunagar,518558,1212.73,Typhoid,175,165,2,1.3,31.85,69.38,195.25,520,82,7,1399,0.61,376056,2369,119,37,376056,0.46,12.93103,80.24567,0.6
2025-03-23,Virudhunagar,328822,2695.56,Influenza,171,167,3,1.27,28.52,50.95,116.58,867,68,10,755,0.41,417740,12177,113,21,417740,3.7,10.95172,78.6557,0.43
2025-03-23,Virudhunagar,826295,920.93,Malaria,155,145,1,1.31,25.18,65.2,17.01,526,20,9,402,0.7,292824,24334,77,30,292824,2.94,8.99994,78.82288,0.96
2025-03-23,Virudhunagar,159036,1377.89,Hepatitis A,144,143,0,1.87,32.01,41.6,9.59,765,14,44,868,0.37,347034,29177,182,22,347034,18.35,12.22887,78.63404,0.24
2025-03-23,Virudhunagar,371237,1152.69,H1N1,227,223,2,0.83,39.78,46.45,62.5,722,59,40,1048,0.51,439241,48842,108,24,439241,13.16,8.61426,79.82175,0.75
2025-03-23,Virudhunagar,777031,1653.67,Tuberculosis,211,207,3,1.62,29.38,62.5,122.98,747,83,12,1019,0.47,279930,49332,71,34,279930,6.35,11.29205,78.27443,0.27
2025-03-24,Virudhunagar,724535,2340.99,COVID-19,417,403,6,2.45,36.51,89.39,63.79,983,51,46,880,0.66,441111,6568,160,14,441111,0.91,9.42524,77.41482,0.74
2025-03-24,Virudhunagar,105555,612.73,Dengue,361,352,3,2.39,34.65,43.75,66.57,438,29,44,1207,0.56,269959,1169,151,25,269959,1.11,12.5858,79.20703,0.97
2025-03-24,Virudhunagar,181931,824.15,Cholera,405,401,3,2.5,27.05,57.2,86.7,471,11,28,1873,0.64,355812,23733,184,33,355812,13.05,11.03815,80.01047,0.97
2025-03-24,Virudhunagar,913085,2462.6,Typhoid,183,176,2,1.35,37.77,85.94,5.01,980,34,12,711,0.42,479267,27201,174,38,479267,2.98,10.39299,79.96224,0.31
2025-03-24,Virudhunagar,574061,1299.53,Influenza,71,65,0,1.53,31.31,42.43,173.92,506,66,26,1090,0.85,140616,34018,107,45,140616,5.93,13.14458,76.1748,0.57
2025-03-24,Virudhunagar,277634,1655.46,Malaria,92,89,1,1.02,25.98,81.1,50.91,597,82,26,1480,0.58,125166,47388,119,5,125166,17.07,10.78253,78.90977,0.51
2025-03-24,Virudhunagar,293925,1465.22,Hepatitis A,82,81,1,1.15,37.35,69.42,162.54,286,55,26,970,0.5,438612,21376,96,34,438612,7.27,10.59463,76.95375,0.98
2025-03-24,Virudhunagar,274480,1472.1,H1N1,333,325,4,1.77,34.11,59.91,32.52,257,98,7,1859,0.53,121844,4782,174,40,121844,1.74,12.78824,77.36711,0.35
2025-03-24,Virudhunagar,263274,1608.05,Tuberculosis,184,181,1,1.03,29.96,89.71,153.02,238,87,22,1773,0.61,384841,21886,155,11,384841,8.31,8.8737,80.23049,0.96
2025-03-25,Virudhunagar,989080,2993.95,COVID-19,144,134,1,0.86,29.53,47.38,194.31,452,70,15,304,0.71,431773,19583,86,46,431773,1.98,13.01605,79.04182,0.39
2025-03-25,Virudhunagar,718942,2043.98,Dengue,325,318,6,1.86,39.14,58.66,181.06,756,39,15,839,0.86,214476,24672,175,26,214476,3.43,12.07683,76.7889,0.89
2025-03-25,Virudhunagar,411324,1110.74,Cholera,143,134,1,1.75,28.27,47.5,119.12,542,14,22,1524,0.92,380883,32610,52,2,380883,7.93,11.19725,76.64038,0.41
2025-03-25,Virudhunagar,671879,1779.92,Typhoid,152,146,1,1.17,29.45,66.37,195.24,677,33,6,188,0.63,387454,47548,66,16,387454,7.08,10.74266,78.11535,0.27
2025-03-25,Virudhunagar,186241,1810.29,Influenza,241,234,2,2.04,31.28,47.62,14.44,410,88,18,810,0.37,132750,48467,189,47,132750,26.02,9.86488,78.42218,0.26
2025-03-25,Virudhunagar,606020,2057.65,Malaria,131,124,1,1.41,28.47,66.94,94.09,283,36,31,565,0.33,164588,44035,89,6,164588,7.27,8.62231,78.74377,0.91
2025-03-25,Virudhunagar,986119,743.33,Hepatitis A,151,145,2,2.09,38.09,53.15,12.64,777,28,26,1662,0.66,492387,15028,169,48,492387,1.52,10.64259,76.57366,0.49
2025-03-25,Virudhunagar,862509,1161.29,H1N1,331,321,4,2.35,37.18,49.29,35.13,753,14,23,1749,0.66,239058,49259,140,2,239058,5.71,13.03658,79.99296,0.57
2025-03-25,Virudhunagar,996361,1399.85,Tuberculosis,249,238,4,2.45,28.77,86.67,184.21,928,56,22,1087,0.71,147594,7896,111,9,147594,0.79,10.44368,79.62072,0.46
2025-03-26,Virudhunagar,340200,2850.5,COVID-19,394,382,3,2.47,30.48,89.24,119.77,541,52,10,1028,0.87,328317,20752,129,49,328317,6.1,13.42857,78.72,0.71
2025-03-26,Virudhunagar,293363,1038.77,Dengue,385,369,7,1.61,38.48,61.83,66.64,455,28,18,1984,0.36,455434,48686,85,7,455434,16.6,8.82655,78.58782,0.94
2025-03-26,Virudhunagar,882955,2882.57,Cholera,239,231,2,1.55,25.41,62.86,177.91,682,29,44,1892,0.43,304021,45434,81,47,304021,5.15,9.39616,79.52497,0.48
2025-03-26,Virudhunagar,112661,2918.14,Typhoid,259,254,2,1.25,31.67,58.52,11.51,582,85,36,1949,0.43,322676,7038,179,28,322676,6.25,9.4988,78.41635,0.7
2025-03-26,Virudhunagar,62270,2866.92,Influenza,300,290,5,2.28,26.38,69.56,99.28,796,9,7,261,0.86,376531,9454,111,11,376531,15.18,12.59855,80.29318,0.97
2025-03-26,Virudhunagar,742471,2785.76,Malaria,177,167,3,1.67,27.84,82.12,74.06,157,45,27,1233,0.54,370239,13712,129,18,370239,1.85,10.69076,77.63858,0.5
2025-03-26,Virudhunagar,279647,1072.73,Hepatitis A,135,129,1,2.39,38.45,70.67,67.21,391,92,34,581,0.74,294026,15941,152,1,294026,5.7,9.71079,79.57044,0.46
2025-03-26,Virudhunagar,283220,1942.66,H1N1,256,253,3,1.57,36.76,77.76,73.51,197,75,42,1283,0.39,171427,27712,127,25,171427,9.78,11.1907,78.4925,0.54
2025-03-26,Virudhunagar,484695,1970.38,Tuberculosis,177,168,3,0.93,27.93,69.91,173.87,947,12,21,111,0.58,373259,33107,154,8,373259,6.83,12.72677,76.4387,0.78
2025-03-27,Virudhunagar,873307,1301.27,COVID-19,152,146,1,0.92,30.0,81.14,85.36,129,94,20,757,0.74,328762,23963,110,24,328762,2.74,11.82647,79.40332,0.68
2025-03-27,Virudhunagar,550755,632.32,Dengue,272,260,3,0.89,35.22,41.21,41.76,503,28,14,447,0.44,134453,20904,169,35,134453,3.8,13.43706,78.77766,0.63
2025-03-27,Virudhunagar,988514,871.15,Cholera,175,172,3,1.68,38.18,42.24,25.44,657,33,48,701,0.7,344292,17985,192,16,344292,1.82,8.95604,78.40781,0.53
2025-03-27,Virudhunagar,606433,1411.06,Typhoid,295,289,5,1.64,37.77,66.66,191.86,550,19,38,1419,0.32,146192,10774,175,29,146192,1.78,12.56184,78.31743,0.33
2025-03-27,Virudhunagar,373017,1247.6,Influenza,165,156,2,1.41,32.95,46.66,48.66,179,30,35,877,0.53,217981,33571,164,15,217981,9.0,11.491,77.46188,0.52
2025-03-27,Virudhunagar,279491,680.75,Malaria,137,134,1,1.68,34.14,69.97,81.01,627,7,5,1231,0.94,491988,27641,54,12,491988,9.89,11.47834,80.24327,0.34
2025-03-27,Virudhunagar,190886,1095.79,Hepatitis A,41,40,0,0.93,35.32,44.17,99.17,853,35,7,1280,0.71,422408,21740,60,16,422408,11.39,10.01839,80.36105,0.25
2025-03-27,Virudhunagar,853166,2099.7,H1N1,169,164,1,0.91,26.24,74.48,188.35,916,27,35,1032,0.77,94244,43479,180,32,94244,5.1,10.97781,80.29998,0.43
2025-03-27,Virudhunagar,240114,1337.66,Tuberculosis,64,59,0,1.0,39.71,40.35,86.69,773,5,8,1417,0.78,267645,18018,64,33,267645,7.5,12.69541,77.6798,0.51
2025-03-28,Virudhunagar,984096,1068.65,COVID-19,437,428,7,1.99,32.54,44.68,8.1,930,21,8,1740,0.36,174074,14551,189,0,174074,1.48,13.23882,78.28509,0.35
2025-03-28,Virudhunagar,773155,2815.08,Dengue,381,372,5,2.43,31.55,76.79,90.45,813,68,35,1949,0.88,272476,24441,133,11,272476,3.16,13.34467,78.33443,0.58
2025-03-28,Virudhunagar,571839,1241.12,Cholera,243,233,2,1.67,28.76,60.39,50.1,521,89,12,1100,0.77,183687,25647,190,5,183687,4.49,8.02538,78.69573,0.92
2025-03-28,Virudhunagar,261798,2061.64,Typhoid,110,105,1,1.03,33.76,67.06,61.48,673,91,28,1819,0.66,314478,41539,78,33,314478,15.87,9.41074,78.9249,0.88
2025-03-28,Virudhunagar,443013,995.96,Influenza,155,147,1,1.34,33.74,86.74,119.26,903,37,48,514,0.49,94367,8556,70,38,94367,1.93,12.13354,77.41629,0.31
2025-03-28,Virudhunagar,791742,2513.27,Malaria,179,177,0,1.8,30.76,59.29,124.86,335,29,24,1469,0.54,498830,31521,182,13,498830,3.98,11.50876,76.39976,0.97
2025-03-28,Virudhunagar,196987,857.78,Hepatitis A,49,49,0,1.54,29.91,80.27,58.02,362,48,39,1813,0.91,337342,48321,145,20,337342,24.53,13.24568,76.3282,0.22
2025-03-28,Virudhunagar,158189,1593.19,H1N1,288,280,1,2.32,28.85,58.27,10.07,583,53,32,910,0.8,254033,16746,118,47,254033,10.59,11.14761,78.6451,0.81
2025-03-28,Virudhunagar,466801,1471.59,Tuberculosis,186,174,3,1.78,31.56,62.18,60.62,492,9,35,1704,0.7,371604,14722,158,15,371604,3.15,12.07148,78.27377,0.48
2025-03-29,Virudhunagar,734719,532.76,COVID-19,460,454,5,2.44,33.02,49.9,101.22,192,21,15,1852,0.85,268399,24793,93,36,268399,3.37,10.92151,78.81165,0.69
2025-03-29,Virudhunagar,902726,1845.72,Dengue,237,232,2,2.08,35.78,74.78,105.92,264,72,38,262,0.88,404117,8610,154,42,404117,0.95,12.98466,79.2255,0.62
2025-03-29,Virudhunagar,691051,2148.92,Cholera,258,246,3,2.34,36.69,63.01,81.36,380,66,21,234,0.89,282426,15009,114,32,282426,2.17,11.57563,78.23375,0.43
2025-03-29,Virudhunagar,517847,1852.71,Typhoid,179,176,1,1.33,36.07,45.64,178.77,76,40,10,282,0.88,92127,47123,199,45,92127,9.1,9.33982,79.9886,0.41
2025-03-29,Virudhunagar,684540,1450.07,Influenza,111,107,0,1.23,30.03,42.12,143.16,729,47,31,1361,0.82,306886,12859,160,11,306886,1.88,8.25317,78.54822,0.4
2025-03-29,Virudhunagar,117559,2527.67,Malaria,197,192,1,2.34,39.28,56.87,74.6,408,51,10,1328,0.81,315850,2210,119,34,315850,1.88,13.0259,80.22008,0.85
2025-03-29,Virudhunagar,357894,1518.37,Hepatitis A,119,110,1,1.64,38.01,56.33,129.94,697,74,15,939,0.53,404962,24550,53,13,404962,6.86,11.22585,76.30601,0.28
2025-03-29,Virudhunagar,495678,934.97,H1N1,34,32,0,1.16,36.08,53.92,31.6,659,56,21,981,0.88,278728,16447,160,2,278728,3.32,8.61502,79.58836,0.57
2025-03-29,Virudhunagar,840020,2293.13,Tuberculosis,225,215,2,1.84,39.7,83.98,8.06,395,94,35,1979,0.69,88237,5191,73,30,88237,0.62,12.19163,78.38324,0.95
2025-03-30,Virudhunagar,660856,2825.96,COVID-19,257,245,4,1.69,34.53,46.58,106.05,169,89,38,1375,0.9,297272,7310,178,23,297272,1.11,9.01189,76.90278,0.86
2025-03-30,Virudhunagar,608740,672.4,Dengue,486,483,3,2.31,38.29,73.9,70.99,195,74,23,257,0.36,190952,28620,66,0,190952,4.7,10.35247,77.99358,1.0
2025-03-30,Virudhunagar,313326,2259.29,Cholera,123,121,0,1.22,33.13,89.44,158.82,861,92,15,572,0.91,274189,3607,115,34,274189,1.15,11.84227,76.57185,0.54
2025-03-30,Virudhunagar,274556,861.41,Typhoid,172,168,1,1.59,27.16,68.3,115.67,538,93,38,765,0.62,271566,33690,166,8,271566,12.27,12.76127,77.22667,0.45
2025-03-30,Virudhunagar,863941,1806.39,Influenza,86,80,0,0.98,37.59,53.4,56.61,581,12,34,1960,0.57,328993,14338,158,21,328993,1.66,12.89657,77.71717,0.94
2025-03-30,Virudhunagar,671124,1050.56,Malaria,169,168,1,1.77,29.83,71.44,89.63,899,46,28,397,0.67,260607,13732,55,7,260607,2.05,11.03926,78.26881,0.91
2025-03-30,Virudhunagar,376578,722.05,Hepatitis A,152,146,1,2.0,28.62,70.75,124.01,441,58,24,1400,0.49,423213,18532,119,31,423213,4.92,10.23861,79.09658,0.69
2025-03-30,Virudhunagar,274921,1032.2,H1N1,395,384,6,2.47,33.31,70.4,60.4,266,64,5,1712,0.4,392118,17641,118,16,392118,6.42,13.16661,77.01003,0.29
2025-03-30,Virudhunagar,389725,2270.89,Tuberculosis,276,270,3,2.42,37.85,48.54,170.29,761,18,47,1899,0.79,223564,42008,54,6,223564,10.78,10.76077,77.11647,0.91
2025-03-31,Virudhunagar,811407,1568.07,COVID-19,249,241,1,1.35,34.2,70.19,39.28,186,24,10,1720,0.86,411723,32117,54,38,411723,3.96,8.64854,77.99458,0.92
2025-03-31,Virudhunagar,193280,1560.01,Dengue,248,238,2,2.22,29.14,77.17,114.27,241,7,18,1659,0.58,368788,5231,61,7,368788,2.71,8.50616,77.04415,0.3
2025-03-31,Virudhunagar,892405,1487.3,Cholera,312,305,2,2.4,34.07,67.28,109.04,320,85,43,1603,0.4,175809,13690,124,33,175809,1.53,12.75041,78.4495,0.83
2025-03-31,Virudhunagar,969018,1379.73,Typhoid,208,200,3,2.19,36.98,51.52,95.67,507,12,20,135,0.67,359636,47227,118,41,359636,4.87,10.60145,76.31344,0.49
2025-03-31,Virudhunagar,713138,2728.68,Influenza,200,188,3,1.85,27.18,87.0,91.39,657,93,6,1703,0.8,290330,33148,50,23,290330,4.65,8.74879,79.66347,0.75
2025-03-31,Virudhunagar,324963,1808.3,Malaria,167,159,3,0.96,31.44,54.28,23.36,674,45,38,270,0.37,430090,31026,115,1,430090,9.55,13.04814,78.75855,0.31
2025-03-31,Virudhunagar,371191,936.1,Hepatitis A,152,144,0,1.73,38.42,70.85,124.13,562,41,31,880,0.91,123728,46413,63,33,123728,12.5,13.38204,76.49024,0.89
2025-03-31,Virudhunagar,969253,1464.52,H1N1,91,86,1,1.09,29.66,56.41,65.34,58,64,26,646,0.91,436150,48233,192,24,436150,4.98,12.02326,78.4351,0.33
2025-03-31,Virudhunagar,448746,2338.94,Tuberculosis,149,141,0,1.18,25.59,73.69,159.66,552,13,6,1045,0.61,404782,5714,144,20,404782,1.27,12.94301,77.45061,0.61
2025-04-01,Virudhunagar,735641,651.46,COVID-19,195,184,3,1.04,37.58,61.91,111.35,349,62,16,1327,0.58,142944,22438,107,16,142944,3.05,8.30998,79.84355,0.26
2025-04-01,Virudhunagar,795102,2989.8,Dengue,280,270,4,1.35,38.13,55.12,87.91,729,91,30,1605,0.55,215043,32994,143,40,215043,4.15,10.13064,77.7581,0.63
2025-04-01,Virudhunagar,627591,1583.13,Cholera,114,112,1,0.86,25.14,69.63,23.08,839,38,9,857,0.55,85981,17788,68,49,85981,2.83,8.31819,78.24574,0.94
2025-04-01,Virudhunagar,230727,2116.44,Typhoid,149,148,1,0.98,39.84,66.17,99.82,589,74,22,1899,0.92,314610,47661,74,45,314610,20.66,8.46205,77.17856,0.25
2025-04-01,Virudhunagar,354028,1464.33,Influenza,201,198,1,1.67,25.01,58.57,128.88,164,69,31,1011,0.76,122411,30252,167,39,122411,8.55,8.98427,76.78805,0.48
2025-04-01,Virudhunagar,712758,2054.67,Malaria,183,181,2,1.69,25.81,41.12,162.01,315,94,30,1179,0.4,495990,10627,145,32,495990,1.49,9.67685,76.86851,0.98
2025-04-01,Virudhunagar,478334,1202.03,Hepatitis A,63,57,0,1.3,39.69,56.15,155.1,853,32,40,899,0.91,207763,23143,99,10,207763,4.84,10.81961,78.25985,0.35
2025-04-01,Virudhunagar,518824,1571.29,H1N1,34,27,0,0.94,31.54,71.87,99.86,736,66,41,657,0.74,376805,38691,118,38,376805,7.46,13.44437,78.96142,0.32
2025-04-01,Virudhunagar,983964,2113.07,Tuberculosis,221,214,2,2.25,35.36,51.75,127.91,617,54,16,681,0.58,199220,12815,85,12,199220,1.3,8.38425,78.30267,0.7
2025-04-02,Virudhunagar,635257,1620.01,COVID-19,303,299,3,1.08,30.53,82.05,0.04,534,93,40,865,0.52,261583,18717,115,17,261583,2.95,9.20369,76.45139,0.25
2025-04-02,Virudhunagar,771296,852.04,Dengue,93,88,0,0.99,39.92,68.15,93.1,749,21,48,429,0.84,406257,17469,188,29,406257,2.26,13.33014,76.6921,0.35
2025-04-02,Virudhunagar,690266,2775.28,Cholera,223,216,2,2.08,27.2,89.1,57.23,352,89,48,809,0.63,456685,46743,133,11,456685,6.77,9.35292,77.30898,0.35
2025-04-02,Virudhunagar,451632,1629.73,Typhoid,305,301,2,2.37,32.75,48.38,31.29,741,8,37,1763,0.71,244566,10245,143,27,244566,2.27,8.97425,78.34488,0.45
2025-04-02,Virudhunagar,582718,2056.4,Influenza,124,117,1,1.14,35.18,54.68,39.73,304,12,47,945,0.9,339304,15009,155,17,339304,2.58,11.42594,77.97482,0.37
2025-04-02,Virudhunagar,276213,1710.03,Malaria,145,142,1,0.8,37.89,58.04,99.54,489,29,32,869,0.37,397770,26384,188,23,397770,9.55,10.93154,78.72692,0.31
2025-04-02,Virudhunagar,74410,2377.45,Hepatitis A,62,61,1,0.91,32.73,65.65,74.02,516,48,48,719,0.53,249779,39474,171,37,249779,53.05,11.8735,77.8411,0.36
2025-04-02,Virudhunagar,951325,818.82,H1N1,220,213,2,1.25,30.63,87.69,103.99,574,12,14,954,0.42,150334,44101,147,0,150334,4.64,8.02576,78.02244,0.55
